,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,AGE,NICKNAME,Less Than 5 ft. FGM,Less Than 5 ft. FGA,Less Than 5 ft. FG_PCT,5-9 ft. FGM,5-9 ft. FGA,5-9 ft. FG_PCT,10-14 ft. FGM,10-14 ft. FGA,10-14 ft. FG_PCT,15-19 ft. FGM,15-19 ft. FGA,15-19 ft. FG_PCT,20-24 ft. FGM,20-24 ft. FGA,20-24 ft. FG_PCT,25-29 ft. FGM,25-29 ft. FGA,25-29 ft. FG_PCT,30-34 ft. FGM,30-34 ft. FGA,30-34 ft. FG_PCT,35-39 ft. FGM,35-39 ft. FGA,35-39 ft. FG_PCT,40+ ft. FGM,40+ ft. FGA,40+ ft. FG_PCT,year
11320,1629091,Elijah Bryant,1610612749,MIL,26.0,Elijah,3.0,5.0,0.6,1.0,2.0,0.5,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,4.0,0.25,0.0,0.0,0.0,,,,0.0,0.0,0.0,2020-21
11321,1630190,Elijah Hughes,1610612762,UTA,23.0,Elijah,0.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,0.5,0.0,0.0,0.0,7.0,15.0,0.467,2.0,10.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
11322,202683,Enes Freedom,1610612757,POR,29.0,Enes,315.0,488.0,0.645,20.0,56.0,0.357,2.0,6.0,0.333,1.0,7.0,0.143,0.0,0.0,0.0,1.0,3.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2020-21
11323,202339,Eric Bledsoe,1610612740,NOP,31.0,Eric,94.0,161.0,0.584,33.0,77.0,0.429,31.0,72.0,0.431,20.0,51.0,0.392,57.0,147.0,0.388,72.0,218.0,0.33,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2020-21
11324,201569,Eric Gordon,1610612745,HOU,32.0,Eric,76.0,115.0,0.661,12.0,32.0,0.375,2.0,7.0,0.286,0.0,1.0,0.0,10.0,28.0,0.357,54.0,173.0,0.312,5.0,11.0,0.455,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
11325,1629672,Eric Paschall,1610612744,GSW,24.0,Eric,71.0,117.0,0.607,17.0,41.0,0.415,9.0,23.0,0.391,27.0,54.0,0.5,12.0,26.0,0.462,11.0,36.0,0.306,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
11326,101141,Ersan Ilyasova,1610612762,UTA,34.0,Ersan,2.0,6.0,0.333,0.0,0.0,0.0,0.0,2.0,0.0,1.0,4.0,0.25,6.0,21.0,0.286,12.0,21.0,0.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
11327,203095,Evan Fournier,1610612738,BOS,28.0,Evan,61.0,108.0,0.565,25.0,50.0,0.5,19.0,37.0,0.514,13.0,38.0,0.342,53.0,121.0,0.438,75.0,183.0,0.41,1.0,3.0,0.333,0.0,0.0,0.0,0.0,1.0,0.0,2020-21
11328,1630267,Facundo Campazzo,1610612743,DEN,30.0,Facundo,28.0,51.0,0.549,11.0,25.0,0.44,3.0,14.0,0.214,1.0,6.0,0.167,35.0,87.0,0.402,42.0,126.0,0.333,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2020-21
11329,1628402,Frank Jackson,1610612765,DET,23.0,Frank,40.0,65.0,0.615,16.0,35.0,0.457,12.0,30.0,0.4,2.0,7.0,0.286,40.0,78.0,0.513,22.0,75.0,0.293,2.0,3.0,0.667,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
11330,1626163,Frank Kaminsky,1610612756,PHX,28.0,Frank,62.0,103.0,0.602,18.0,39.0,0.462,6.0,15.0,0.4,2.0,11.0,0.182,16.0,30.0,0.533,17.0,58.0,0.293,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
11331,1628412,Frank Mason III,1610612753,ORL,27.0,Frank,7.0,18.0,0.389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,4.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
11332,1628373,Frank Ntilikina,1610612752,NYK,22.0,Frank,2.0,4.0,0.5,1.0,5.0,0.2,2.0,8.0,0.25,1.0,11.0,0.091,16.0,27.0,0.593,7.0,23.0,0.304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2020-21
11333,1627832,Fred VanVleet,1610612761,TOR,27.0,Fred,94.0,205.0,0.459,12.0,46.0,0.261,22.0,52.0,0.423,25.0,56.0,0.446,44.0,135.0,0.326,132.0,344.0,0.384,7.0,22.0,0.318,2.0,6.0,0.333,0.0,4.0,0.0,2020-21
11334,1630273,Freddie Gillespie,1610612761,TOR,24.0,Freddie,34.0,53.0,0.642,7.0,21.0,0.333,3.0,9.0,0.333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
11335,1627788,Furkan Korkmaz,1610612755,PHI,23.0,Furkan,43.0,71.0,0.606,6.0,25.0,0.24,7.0,19.0,0.368,11.0,30.0,0.367,37.0,99.0,0.374,66.0,173.0,0.382,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2020-21
11336,1629216,Gabe Vincent,1610612748,MIA,25.0,Gabe,34.0,56.0,0.607,3.0,14.0,0.214,2.0,5.0,0.4,2.0,7.0,0.286,14.0,50.0,0.28,33.0,99.0,0.333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2020-21
11337,1630466,Gabriel Deck,1610612760,OKC,26.0,Gabriel,14.0,25.0,0.56,7.0,12.0,0.583,3.0,6.0,0.5,5.0,6.0,0.833,2.0,12.0,0.167,1.0,4.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2020-21
11338,202066,Garrett Temple,1610612741,CHI,35.0,Garrett,60.0,105.0,0.571,9.0,18.0,0.5,11.0,28.0,0.393,7.0,19.0,0.368,49.0,136.0,0.36,22.0,74.0,0.297,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
11339,1629726,Garrison Mathews,1610612764,WAS,24.0,Garrison,12.0,17.0,0.706,1.0,6.0,0.167,1.0,3.0,0.333,4.0,5.0,0.8,36.0,82.0,0.439,41.0,116.0,0.353,2.0,7.0,0.286,0.0,0.0,0.0,0.0,1.0,0.0,2020-21
11340,1629109,Gary Clark,1610612755,PHI,26.0,Gary,8.0,13.0,0.615,1.0,6.0,0.167,0.0,1.0,0.0,0.0,3.0,0.0,20.0,57.0,0.351,11.0,51.0,0.216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2020-21
11341,203914,Gary Harris,1610612753,ORL,26.0,Gary,63.0,122.0,0.516,7.0,25.0,0.28,7.0,19.0,0.368,6.0,23.0,0.261,37.0,89.0,0.416,18.0,66.0,0.273,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
11342,1627780,Gary Payton II,1610612744,GSW,28.0,Gary,8.0,9.0,0.889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.333,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
11343,1629018,Gary Trent Jr.,1610612761,TOR,22.0,Gary,64.0,114.0,0.561,20.0,57.0,0.351,28.0,74.0,0.378,33.0,83.0,0.398,64.0,171.0,0.374,110.0,280.0,0.393,1.0,5.0,0.2,0.0,0.0,0.0,0.0,1.0,0.0,2020-21
11344,201588,George Hill,1610612755,PHI,35.0,George,37.0,60.0,0.617,10.0,20.0,0.5,10.0,21.0,0.476,6.0,13.0,0.462,14.0,35.0,0.4,18.0,48.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
11345,1627777,Georges Niang,1610612762,UTA,28.0,Georges,22.0,43.0,0.512,22.0,36.0,0.611,8.0,28.0,0.286,0.0,3.0,0.0,69.0,163.0,0.423,56.0,131.0,0.427,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
11346,203507,Giannis Antetokounmpo,1610612749,MIL,26.0,Giannis,457.0,580.0,0.788,42.0,127.0,0.331,32.0,92.0,0.348,21.0,65.0,0.323,15.0,40.0,0.375,59.0,193.0,0.306,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2020-21
11347,203922,Glenn Robinson III,1610612758,SAC,27.0,Glenn,14.0,30.0,0.467,10.0,15.0,0.667,1.0,4.0,0.25,1.0,6.0,0.167,14.0,32.0,0.438,2.0,12.0,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
11348,1629048,Goga Bitadze,1610612754,IND,21.0,Goga,50.0,81.0,0.617,7.0,22.0,0.318,4.0,8.0,0.5,2.0,4.0,0.5,2.0,11.0,0.182,18.0,68.0,0.265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
11349,201609,Goran Dragic,1610612748,MIA,35.0,Goran,87.0,160.0,0.544,16.0,45.0,0.356,33.0,69.0,0.478,11.0,31.0,0.355,30.0,67.0,0.448,63.0,179.0,0.352,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2020-21
11350,202330,Gordon Hayward,1610612766,CHA,31.0,Gordon,109.0,173.0,0.63,36.0,97.0,0.371,43.0,94.0,0.457,33.0,69.0,0.478,39.0,86.0,0.453,51.0,139.0,0.367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
11351,203476,Gorgui Dieng,1610612759,SAS,31.0,Gorgui,34.0,49.0,0.694,8.0,15.0,0.533,9.0,16.0,0.563,4.0,12.0,0.333,11.0,27.0,0.407,19.0,44.0,0.432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
11352,1630203,Grant Riller,1610612766,CHA,24.0,Grant,3.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,3.0,0.667,2.0,3.0,0.667,0.0,2.0,0.0,0.0,0.0,0.0,,,,,,,2020-21
11353,1629684,Grant Williams,1610612738,BOS,22.0,Grant,44.0,72.0,0.611,11.0,28.0,0.393,2.0,12.0,0.167,3.0,6.0,0.5,31.0,72.0,0.431,17.0,56.0,0.304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2020-21
11354,1628960,Grayson Allen,1610612763,MEM,25.0,Grayson,37.0,62.0,0.597,16.0,41.0,0.39,12.0,29.0,0.414,0.0,4.0,0.0,29.0,86.0,0.337,79.0,192.0,0.411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
11355,204222,Greg Whittington,1610612743,DEN,28.0,Greg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2020-21
11356,1628977,Hamidou Diallo,1610612765,DET,22.0,Hamidou,147.0,243.0,0.605,22.0,59.0,0.373,11.0,42.0,0.262,12.0,33.0,0.364,11.0,40.0,0.275,19.0,50.0,0.38,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2020-21
11357,203084,Harrison Barnes,1610612758,SAC,29.0,Harrison,168.0,268.0,0.627,40.0,88.0,0.455,10.0,26.0,0.385,1.0,3.0,0.333,42.0,102.0,0.412,58.0,153.0,0.379,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
11358,1628385,Harry Giles III,1610612757,POR,23.0,Harry,25.0,45.0,0.556,4.0,11.0,0.364,0.0,8.0,0.0,3.0,6.0,0.5,8.0,17.0,0.471,2.0,10.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
11359,202355,Hassan Whiteside,1610612758,SAC,32.0,Hassan,71.0,107.0,0.664,36.0,78.0,0.462,13.0,26.0,0.5,5.0,11.0,0.455,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
11360,1627740,Henry Ellenson,1610612761,TOR,24.0,Henry,3.0,5.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,4.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2020-21
11361,1629649,Ignas Brazdeikis,1610612753,ORL,22.0,Ignas,17.0,33.0,0.515,4.0,10.0,0.4,0.0,3.0,0.0,2.0,7.0,0.286,4.0,11.0,0.364,8.0,18.0,0.444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2020-21
11362,202697,Iman Shumpert,1610612751,BKN,31.0,Iman,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2020-21
11363,1630193,Immanuel Quickley,1610612752,NYK,22.0,Immanuel,32.0,59.0,0.542,38.0,97.0,0.392,27.0,77.0,0.351,8.0,31.0,0.258,33.0,70.0,0.471,84.0,227.0,0.37,7.0,19.0,0.368,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
11364,1629067,Isaac Bonga,1610612764,WAS,21.0,Isaac,12.0,19.0,0.632,5.0,13.0,0.385,0.0,2.0,0.0,0.0,0.0,0.0,10.0,35.0,0.286,3.0,12.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
11365,1630171,Isaac Okoro,1610612739,CLE,20.0,Isaac,151.0,265.0,0.57,18.0,56.0,0.321,1.0,11.0,0.091,1.0,7.0,0.143,39.0,117.0,0.333,25.0,102.0,0.245,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
11366,1628392,Isaiah Hartenstein,1610612739,CLE,23.0,Isaiah,71.0,118.0,0.602,20.0,39.0,0.513,1.0,4.0,0.25,0.0,3.0,0.0,0.0,1.0,0.0,2.0,6.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
11367,1630198,Isaiah Joe,1610612755,PHI,21.0,Isaiah,1.0,4.0,0.25,1.0,6.0,0.167,1.0,4.0,0.25,5.0,10.0,0.5,10.0,29.0,0.345,30.0,79.0,0.38,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
11368,1629676,Isaiah Roby,1610612760,OKC,23.0,Isaiah,144.0,239.0,0.603,19.0,52.0,0.365,9.0,20.0,0.45,0.0,5.0,0.0,17.0,36.0,0.472,18.0,74.0,0.243,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2020-21
11369,1630191,Isaiah Stewart,1610612765,DET,20.0,Isaiah,161.0,258.0,0.624,23.0,47.0,0.489,13.0,24.0,0.542,8.0,12.0,0.667,1.0,15.0,0.067,20.0,53.0,0.377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
11370,202738,Isaiah Thomas,1610612740,NOP,32.0,Isaiah,2.0,5.0,0.4,0.0,2.0,0.0,2.0,3.0,0.667,2.0,3.0,0.667,1.0,4.0,0.25,2.0,10.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
11371,202397,Ish Smith,1610612764,WAS,32.0,Ish,41.0,77.0,0.532,17.0,39.0,0.436,21.0,49.0,0.429,23.0,65.0,0.354,17.0,38.0,0.447,10.0,25.0,0.4,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2020-21
11372,1627826,Ivica Zubac,1610612746,LAC,24.0,Ivica,234.0,345.0,0.678,19.0,37.0,0.514,1.0,3.0,0.333,2.0,5.0,0.4,0.0,0.0,0.0,1.0,2.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2020-21
11373,200755,JJ Redick,1610612742,DAL,37.0,JJ,5.0,7.0,0.714,0.0,1.0,0.0,7.0,16.0,0.438,16.0,36.0,0.444,39.0,98.0,0.398,39.0,109.0,0.358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
11374,1629630,Ja Morant,1610612763,MEM,21.0,Ja,233.0,404.0,0.577,64.0,168.0,0.381,51.0,118.0,0.432,9.0,24.0,0.375,16.0,47.0,0.34,55.0,186.0,0.296,0.0,7.0,0.0,1.0,1.0,1.0,1.0,2.0,0.5,2020-21
11375,203960,JaKarr Sampson,1610612754,IND,28.0,JaKarr,35.0,67.0,0.522,13.0,24.0,0.542,2.0,3.0,0.667,2.0,3.0,0.667,1.0,10.0,0.1,3.0,6.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
11376,203210,JaMychal Green,1610612743,DEN,31.0,JaMychal,74.0,121.0,0.612,14.0,31.0,0.452,1.0,5.0,0.2,3.0,13.0,0.231,37.0,95.0,0.389,44.0,108.0,0.407,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2020-21
11377,201580,JaVale McGee,1610612743,DEN,33.0,JaVale,99.0,152.0,0.651,31.0,77.0,0.403,5.0,20.0,0.25,4.0,7.0,0.571,2.0,8.0,0.25,3.0,17.0,0.176,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2020-21
11378,203953,Jabari Parker,1610612738,BOS,26.0,Jabari,19.0,22.0,0.864,3.0,7.0,0.429,2.0,4.0,0.5,3.0,10.0,0.3,3.0,8.0,0.375,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
11379,1630183,Jaden McDaniels,1610612750,MIN,20.0,Jaden,61.0,99.0,0.616,17.0,35.0,0.486,8.0,15.0,0.533,4.0,14.0,0.286,43.0,112.0,0.384,31.0,91.0,0.341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2020-21
11380,203109,Jae Crowder,1610612756,PHX,30.0,Jae,28.0,46.0,0.609,6.0,15.0,0.4,3.0,12.0,0.25,4.0,10.0,0.4,69.0,172.0,0.401,89.0,236.0,0.377,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
11381,1630256,Jae'Sean Tate,1610612745,HOU,25.0,Jae'Sean,227.0,346.0,0.656,26.0,65.0,0.4,1.0,11.0,0.091,1.0,6.0,0.167,32.0,102.0,0.314,29.0,94.0,0.309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2020-21
11382,1626143,Jahlil Okafor,1610612765,DET,25.0,Jahlil,46.0,70.0,0.657,11.0,14.0,0.786,2.0,5.0,0.4,2.0,4.0,0.5,0.0,2.0,0.0,2.0,7.0,0.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
11383,1630186,Jahmi'us Ramsey,1610612758,SAC,20.0,Jahmi'us,9.0,12.0,0.75,0.0,2.0,0.0,1.0,4.0,0.25,0.0,1.0,0.0,2.0,6.0,0.333,3.0,13.0,0.231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
11384,1627774,Jake Layman,1610612750,MIN,27.0,Jake,63.0,90.0,0.7,2.0,9.0,0.222,0.0,2.0,0.0,3.0,4.0,0.75,9.0,42.0,0.214,14.0,35.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2020-21
11385,1627751,Jakob Poeltl,1610612759,SAS,25.0,Jakob,213.0,314.0,0.678,37.0,78.0,0.474,14.0,32.0,0.438,0.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
11386,1628973,Jalen Brunson,1610612742,DAL,24.0,Jalen,126.0,189.0,0.667,41.0,87.0,0.471,48.0,87.0,0.552,30.0,57.0,0.526,42.0,97.0,0.433,40.0,108.0,0.37,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
11387,1630223,Jalen Harris,1610612761,TOR,22.0,Jalen,13.0,22.0,0.591,4.0,9.0,0.444,0.0,0.0,0.0,1.0,3.0,0.333,9.0,20.0,0.45,9.0,17.0,0.529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2020-21
11388,1629665,Jalen Lecque,1610612754,IND,21.0,Jalen,1.0,4.0,0.25,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,,,,,,,,,2020-21
11389,1629667,Jalen McDaniels,1610612766,CHA,23.0,Jalen,78.0,127.0,0.614,14.0,37.0,0.378,4.0,12.0,0.333,2.0,3.0,0.667,24.0,66.0,0.364,11.0,38.0,0.289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2020-21
11390,1630188,Jalen Smith,1610612756,PHX,21.0,Jalen,16.0,25.0,0.64,1.0,3.0,0.333,1.0,4.0,0.25,0.0,1.0,0.0,3.0,9.0,0.333,1.0,8.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
11391,1627750,Jamal Murray,1610612743,DEN,24.0,Jamal,99.0,146.0,0.678,35.0,67.0,0.522,49.0,98.0,0.5,55.0,127.0,0.433,49.0,121.0,0.405,86.0,219.0,0.393,4.0,8.0,0.5,1.0,4.0,0.25,0.0,2.0,0.0,2020-21
11392,203516,James Ennis III,1610612753,ORL,30.0,James,50.0,87.0,0.575,8.0,28.0,0.286,6.0,12.0,0.5,4.0,8.0,0.5,26.0,45.0,0.578,21.0,61.0,0.344,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
11393,201935,James Harden,1610612751,BKN,31.0,James,149.0,250.0,0.596,55.0,114.0,0.482,10.0,25.0,0.4,7.0,11.0,0.636,22.0,53.0,0.415,97.0,270.0,0.359,2.0,9.0,0.222,0.0,0.0,0.0,0.0,2.0,0.0,2020-21
11394,201949,James Johnson,1610612740,NOP,34.0,James,96.0,150.0,0.64,11.0,36.0,0.306,4.0,14.0,0.286,3.0,6.0,0.5,15.0,62.0,0.242,17.0,57.0,0.298,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2020-21
11395,203263,James Nunnally,1610612740,NOP,30.0,James,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,8.0,0.375,1.0,4.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
11396,1630164,James Wiseman,1610612744,GSW,20.0,James,130.0,176.0,0.739,18.0,60.0,0.3,9.0,34.0,0.265,15.0,40.0,0.375,10.0,30.0,0.333,9.0,28.0,0.321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
11397,201162,Jared Dudley,1610612747,LAL,35.0,Jared,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,6.0,0.333,0.0,0.0,0.0,,,,0.0,0.0,0.0,2020-21
11398,1629607,Jared Harper,1610612752,NYK,23.0,Jared,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
11399,1628991,Jaren Jackson Jr.,1610612763,MEM,21.0,Jaren,26.0,42.0,0.619,8.0,17.0,0.471,2.0,5.0,0.4,0.0,1.0,0.0,7.0,24.0,0.292,9.0,33.0,0.273,1.0,2.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,2020-21
11400,1629020,Jarred Vanderbilt,1610612750,MIN,22.0,Jarred,141.0,212.0,0.665,1.0,15.0,0.067,0.0,3.0,0.0,0.0,1.0,0.0,1.0,3.0,0.333,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
11401,1629714,Jarrell Brantley,1610612762,UTA,25.0,Jarrell,10.0,16.0,0.625,3.0,6.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,9.0,21.0,0.429,3.0,7.0,0.429,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
11402,1628386,Jarrett Allen,1610612739,CLE,23.0,Jarrett,245.0,347.0,0.706,33.0,75.0,0.44,7.0,21.0,0.333,7.0,18.0,0.389,2.0,9.0,0.222,4.0,12.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
11403,1629633,Jarrett Culver,1610612750,MIN,22.0,Jarrett,51.0,93.0,0.548,4.0,17.0,0.235,1.0,2.0,0.5,0.0,3.0,0.0,8.0,27.0,0.296,5.0,25.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2020-21
11404,1629750,Javonte Green,1610612741,CHI,27.0,Javonte,37.0,54.0,0.685,3.0,10.0,0.3,3.0,7.0,0.429,0.0,1.0,0.0,9.0,19.0,0.474,1.0,11.0,0.091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
11405,1629637,Jaxson Hayes,1610612740,NOP,21.0,Jaxson,143.0,208.0,0.688,20.0,38.0,0.526,3.0,13.0,0.231,3.0,7.0,0.429,3.0,6.0,0.5,2.0,7.0,0.286,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2020-21
11406,1630206,Jay Scrubb,1610612746,LAC,20.0,Jay,6.0,12.0,0.5,2.0,5.0,0.4,1.0,2.0,0.5,3.0,5.0,0.6,1.0,8.0,0.125,1.0,4.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
11407,1629121,Jaylen Adams,1610612749,MIL,25.0,Jaylen,0.0,3.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,0.0,0.0,0.0,2020-21
11408,1627759,Jaylen Brown,1610612738,BOS,24.0,Jaylen,212.0,337.0,0.629,57.0,145.0,0.393,49.0,101.0,0.485,44.0,92.0,0.478,71.0,161.0,0.441,103.0,266.0,0.387,2.0,6.0,0.333,0.0,1.0,0.0,0.0,2.0,0.0,2020-21
11409,1629658,Jaylen Hoard,1610612760,OKC,22.0,Jaylen,38.0,60.0,0.633,4.0,13.0,0.308,1.0,3.0,0.333,0.0,0.0,0.0,1.0,8.0,0.125,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2020-21
11410,1629669,Jaylen Nowell,1610612750,MIN,21.0,Jaylen,37.0,72.0,0.514,19.0,46.0,0.413,21.0,36.0,0.583,14.0,27.0,0.519,21.0,62.0,0.339,29.0,85.0,0.341,1.0,3.0,0.333,0.0,2.0,0.0,0.0,2.0,0.0,2020-21
11411,1628369,Jayson Tatum,1610612738,BOS,23.0,Jayson,242.0,367.0,0.659,61.0,162.0,0.377,53.0,148.0,0.358,49.0,134.0,0.366,65.0,152.0,0.428,131.0,345.0,0.38,4.0,7.0,0.571,0.0,2.0,0.0,0.0,1.0,0.0,2020-21
11412,201145,Jeff Green,1610612751,BKN,34.0,Jeff,120.0,179.0,0.67,13.0,48.0,0.271,19.0,33.0,0.576,5.0,16.0,0.313,64.0,148.0,0.432,40.0,102.0,0.392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2020-21
